Date,young,adult,senior,male,female,accept,dead,rosc,all_CA,rural,urban,PM25,NO2,PM10,O3,SO2,CO,Temp,RH,Season
2020-03-24,0,15,30,32,13,1,39,1,45,25,20,17.933836,14.876417,21.155622,53.194206,1.6737431,253.55453,2.2430985,55.858383,Spring
2020-03-25,0,10,42,35,17,2,42,3,52,29,23,18.68078,10.731068,22.629826,63.228416,1.7522799,244.78815,0.7202057,71.09745,Spring
2020-03-26,0,4,33,26,11,2,31,0,37,27,10,21.155045,14.540821,24.135899,51.593666,1.945919,275.89774,0.7639924,72.02402,Spring
2020-03-27,0,6,35,20,21,2,36,1,41,20,21,27.35011,14.65305,33.64076,51.28988,1.9321611,291.59848,5.448517,69.786736,Spring
2020-03-28,0,5,41,22,24,6,39,0,46,25,21,34.152534,13.843388,48.501278,54.605125,1.9543846,296.10754,8.652289,68.889175,Spring
2020-03-29,0,9,37,22,24,2,37,0,46,25,21,41.947872,12.999265,53.31728,59.947075,2.0107,309.97528,9.257145,71.18221,Spring
2020-03-30,0,9,29,25,13,3,30,0,38,22,16,20.417118,9.176032,22.986826,64.72133,1.6606266,237.45341,6.6918387,88.29821,Spring
2020-03-31,0,9,30,15,24,5,32,1,39,20,19,10.670215,9.320446,13.338405,57.643955,1.5462202,224.72148,2.2894437,77.55491,Spring
2020-04-01,0,4,24,17,11,0,24,1,28,16,12,19.326225,14.893695,22.684973,54.00056,1.7607876,268.1806,2.0502102,67.892555,Spring
2020-04-02,0,3,28,13,18,4,22,1,31,14,17,28.672075,17.953836,32.0775,55.52985,2.2144282,313.66693,3.4604063,66.871635,Spring
2020-04-03,0,5,34,26,13,5,30,0,39,17,22,35.07669,19.682299,38.627544,64.10427,2.3495755,312.52286,5.906489,64.26905,Spring
2020-04-04,0,3,25,16,12,4,23,0,28,17,11,33.631428,15.715092,35.474144,74.68739,2.0162656,263.16293,7.7696233,60.520134,Spring
2020-04-05,0,6,26,16,16,4,25,3,32,22,10,25.753403,10.317968,28.634823,79.306694,1.7783546,227.2062,8.463996,59.839962,Spring
2020-04-06,0,9,33,29,13,3,32,1,42,25,17,24.137554,14.314881,28.240921,76.9907,2.137176,242.46951,9.618543,57.644173,Spring
2020-04-07,0,8,24,21,11,6,24,2,32,13,19,28.403284,15.882406,33.736187,79.60097,2.3551714,248.38927,10.8750515,53.22961,Spring
2020-04-08,0,6,14,12,8,2,16,1,20,9,11,25.659052,15.406984,29.707144,76.98998,2.6542144,242.92001,11.004059,50.747696,Spring
2020-04-09,0,2,22,14,10,2,20,1,24,14,10,27.907341,16.66838,31.1851,77.70981,2.677717,268.3263,11.574082,48.799488,Spring
2020-04-10,0,7,16,14,9,3,19,1,23,9,14,28.645153,16.510674,30.78967,79.3033,2.6522627,254.27185,12.908716,47.4146,Spring
2020-04-11,0,3,19,16,6,5,16,0,22,10,12,22.71629,12.458233,25.529585,84.913635,2.5525975,241.73991,13.653132,43.201202,Spring
2020-04-12,0,6,18,16,8,7,13,2,24,12,12,14.340103,7.7654266,17.042488,82.6342,2.5247517,212.28337,13.389508,40.28613,Spring
2020-04-13,0,4,32,18,18,8,22,0,36,24,12,14.711104,6.865325,17.335447,89.91639,2.9331543,207.8052,13.022325,39.110737,Spring
2020-04-14,0,7,28,21,14,3,24,3,35,20,15,11.374695,6.7722692,14.640897,81.543205,2.1103513,201.2801,12.245336,45.380493,Spring
2020-04-15,0,8,18,9,17,5,21,0,26,19,7,13.841627,8.642716,18.889994,72.76895,1.9762303,220.75291,8.36933,60.543476,Spring
2020-04-16,0,4,12,9,7,5,10,1,16,8,8,22.763956,15.739309,28.746862,67.51546,2.4660227,261.7388,10.241579,56.708572,Spring
2020-04-17,0,5,21,14,12,4,17,2,26,12,14,17.723177,14.139135,23.09742,72.401474,2.806073,248.67183,11.995223,50.76271,Spring
2020-04-18,1,4,37,24,18,5,33,1,42,24,18,17.954296,11.132404,26.043314,72.82618,2.8035,226.7968,13.70776,55.03322,Spring
2020-04-19,0,5,25,19,11,9,18,1,30,21,9,21.68876,8.264868,30.236853,72.24925,2.6207244,227.02513,14.145902,67.1434,Spring
2020-04-20,0,4,23,15,12,2,19,3,27,18,9,16.889362,10.305,20.041365,57.005737,1.8874118,221.02866,11.423571,93.058815,Spring
2020-04-21,0,9,29,23,15,3,31,1,38,19,19,14.002211,11.7891035,16.549181,49.797688,2.0819845,223.58736,9.136367,86.900406,Spring
2020-04-22,0,8,19,17,10,6,17,3,27,18,9,15.382721,12.287678,18.95718,66.43039,2.1410556,222.88849,10.888555,60.884697,Spring
2020-04-23,0,5,19,20,4,1,18,1,24,16,8,21.904335,14.298084,26.134365,75.78174,2.3754997,239.73532,11.2822895,62.900383,Spring
2020-04-24,0,5,25,22,8,7,17,1,30,22,8,26.625328,14.211665,30.318283,86.434715,2.5906262,252.48578,13.26346,60.984226,Spring
2020-04-25,0,5,26,17,14,5,22,1,31,18,13,15.9098835,7.7409806,18.706,86.077545,2.587274,214.1718,14.2442665,63.593655,Spring
2020-04-26,3,4,15,13,9,3,15,0,22,17,5,13.293284,6.3779473,15.388701,82.44953,2.4078069,205.89583,14.047468,69.47284,Spring
2020-04-27,0,8,24,22,10,2,24,3,32,20,12,15.156293,9.338324,17.494802,69.7762,2.4221237,207.97441,13.309179,78.91113,Spring
2020-04-28,0,6,21,16,11,8,18,0,27,15,12,12.4762,10.502478,14.232963,57.93252,2.0188937,202.48953,12.08445,86.59944,Spring
2020-04-29,0,6,14,10,10,0,16,1,20,10,10,9.005365,9.384116,10.431,56.45731,1.909986,205.74275,12.7495575,73.827324,Spring
2020-04-30,0,3,28,19,12,3,27,1,31,19,12,12.555223,11.863548,14.723127,51.51618,2.023589,204.59521,11.162752,83.777534,Spring
2020-05-01,0,4,20,15,9,4,17,1,24,14,10,10.868029,8.343797,12.531812,51.44687,2.0216417,218.3071,10.771865,81.65544,Spring
2020-05-02,0,1,20,7,14,4,14,2,21,12,9,6.6918187,7.2986827,8.317834,59.5814,1.6374178,175.22638,13.659605,58.181156,Spring
2020-05-03,0,5,22,13,14,6,18,0,27,10,17,6.5843287,6.133577,7.71339,79.30356,1.4917815,172.14062,14.311571,44.5276,Spring
2020-05-04,0,7,21,15,13,3,23,1,28,17,11,10.5245285,10.958339,12.549066,82.12755,1.9150423,195.3238,13.80069,54.216167,Spring
2020-05-05,0,4,20,13,11,2,19,0,24,13,11,11.805436,12.4172125,14.329666,67.16355,2.4300427,200.26788,14.154238,67.49769,Spring
2020-05-06,0,5,22,15,12,3,20,2,27,11,16,12.678211,10.897003,14.911557,64.715576,2.0285916,202.67337,13.969274,71.96856,Spring
2020-05-07,0,6,14,10,10,1,14,0,20,12,8,13.702163,12.630789,16.356424,81.57944,1.9805541,211.60631,14.926604,62.26136,Spring
2020-05-08,0,11,16,13,14,6,14,3,27,14,13,18.22826,14.099291,21.454668,93.64432,2.4480548,224.66318,15.989149,56.633312,Spring
2020-05-09,0,4,26,16,14,2,24,1,30,16,14,10.936277,9.105862,13.477677,94.98917,2.6390698,187.45792,16.885895,52.718796,Spring
2020-05-10,0,6,21,17,10,1,21,0,27,14,13,13.121299,7.043212,17.454287,87.21684,2.0840356,190.10014,15.827791,69.241196,Spring
2020-05-11,0,5,24,14,15,4,21,1,29,17,12,9.204733,9.129147,11.45778,64.749016,1.5628178,184.70935,11.857961,91.90402,Spring
2020-05-12,0,5,13,8,10,3,10,4,18,8,10,9.043239,9.7659445,10.526219,54.22976,1.9771281,196.01955,13.668212,83.05916,Spring
2020-05-13,1,4,22,12,15,3,18,1,27,16,11,9.428785,13.986118,11.491731,33.91793,1.6445663,197.99298,11.765751,92.40245,Spring
2020-05-14,0,2,10,8,4,2,8,0,12,6,6,12.402373,10.853559,16.88741,56.3865,1.8465614,201.20126,14.837794,81.71758,Spring
2020-05-15,0,5,16,12,9,6,11,2,21,12,9,10.449996,9.042732,13.347417,69.726265,1.6389022,198.3607,13.513585,88.87587,Spring
2020-05-16,0,6,16,11,11,3,13,3,22,14,8,11.769783,9.0646515,13.909969,60.25105,1.7084075,206.46237,13.564725,88.96373,Spring
2020-05-17,0,7,19,17,9,3,19,3,26,16,10,10.461857,7.1897664,12.793978,63.382614,1.6154099,208.60689,15.631083,83.389885,Spring
2020-05-18,0,3,28,18,13,4,26,1,31,13,18,13.774238,10.866041,17.801157,67.81855,1.5912796,208.67009,17.422703,75.76518,Spring
2020-05-19,0,5,20,12,13,1,21,2,25,13,12,14.390079,14.914478,17.06411,51.843376,1.7057436,213.1112,16.944298,75.94878,Spring
2020-05-20,0,0,16,11,5,2,11,0,16,8,8,14.770412,12.569159,17.605558,68.19081,1.9867041,212.40842,17.695713,69.72052,Spring
2020-05-21,0,2,13,9,6,4,11,0,15,8,7,14.807387,12.659893,17.579018,79.348564,1.8130375,197.66309,17.18045,69.262634,Spring
2020-05-22,0,6,17,14,9,2,19,1,23,15,8,17.860342,14.941158,20.98185,84.096794,2.0037308,221.05124,17.61484,70.37908,Spring
2020-05-23,0,9,13,12,10,2,14,4,22,15,7,12.945253,10.432929,15.178568,83.05877,2.0504956,206.02567,17.925861,74.70074,Spring
2020-05-24,0,4,15,9,10,2,13,2,19,10,9,6.2526093,7.475118,7.6615496,73.75934,1.3879163,175.72891,16.17905,53.548824,Spring
2020-05-25,0,7,12,12,7,1,16,2,19,14,5,7.861912,11.834329,9.91818,77.442474,1.673356,183.54477,16.526468,50.00806,Spring
2020-05-26,0,7,20,16,11,1,25,1,27,18,9,8.262551,9.783981,10.210276,82.37142,1.6226246,173.93571,16.212843,51.90906,Spring
2020-05-27,0,4,14,10,8,2,15,0,18,10,8,10.284489,11.848271,12.640611,79.81863,1.7431715,191.42717,15.067946,61.86915,Spring
2020-05-28,0,4,17,10,11,3,13,3,21,11,10,14.227935,14.232923,16.527306,87.98133,2.1250777,198.74051,15.926341,61.19307,Spring
2020-05-29,0,4,20,10,14,1,22,1,24,13,11,8.996612,8.8768015,10.583966,90.04802,1.6693093,169.67883,13.547882,70.1169,Spring
2020-05-30,0,2,11,10,3,3,9,1,13,8,5,11.436503,11.030338,12.70858,87.41326,1.999242,175.66554,13.797669,71.33807,Spring
2020-05-31,0,7,21,15,13,6,15,2,28,13,15,10.356339,8.025116,11.953285,83.31871,1.7117839,181.29921,13.865936,75.42414,Spring
2020-06-01,0,6,18,9,15,4,16,3,24,15,9,13.920323,11.577757,16.600033,84.215805,1.736545,197.02274,16.800066,67.52198,Summer
2020-06-02,0,7,14,8,13,3,11,4,21,7,14,14.678819,10.23501,17.161718,85.076294,1.9190775,214.20192,17.86178,66.677414,Summer
2020-06-03,0,8,19,18,9,3,21,0,27,14,13,12.977785,10.761602,15.212185,74.18557,1.8595066,199.24008,16.477358,73.371346,Summer
2020-06-04,0,6,21,20,7,2,19,2,27,10,17,7.3027706,12.76004,8.273605,54.924774,1.3098034,179.68477,12.546424,94.079704,Summer
2020-06-05,0,5,19,14,10,2,20,1,24,14,10,6.568176,10.461513,8.119835,67.60935,1.7979547,179.33044,15.360176,73.98189,Summer
2020-06-06,0,7,14,14,7,2,16,2,21,13,8,10.804136,10.286758,12.550367,70.80271,2.1057696,186.4326,16.210947,78.77926,Summer
2020-06-07,0,2,14,10,6,1,12,1,16,8,8,6.889241,8.233589,8.093805,49.921867,1.3990642,168.31737,13.828176,92.155045,Summer
2020-06-08,0,7,23,18,12,6,16,4,30,15,15,5.3540525,10.7748995,6.1175485,45.265984,1.4449972,180.47127,13.496907,89.66331,Summer
2020-06-09,0,7,27,20,14,3,24,1,34,24,10,8.061157,10.63816,9.605843,57.876972,1.5862861,187.39424,13.612327,85.12621,Summer
2020-06-10,0,3,20,10,13,2,16,3,23,8,15,11.91747,13.561887,13.86667,51.428276,1.8186874,194.78062,13.032105,83.79201,Summer
2020-06-11,0,2,18,13,7,3,12,1,20,10,10,12.350016,12.333774,14.217138,62.00355,1.5189197,194.70935,12.706735,89.279015,Summer
2020-06-12,0,8,17,12,13,1,17,4,25,14,11,12.133118,12.550688,13.867704,68.61742,1.688292,208.92381,14.931954,76.85073,Summer
2020-06-13,0,5,21,16,10,4,19,1,26,12,14,9.246194,10.079486,11.39203,66.22743,1.589457,187.9096,16.352463,74.25879,Summer
2020-06-14,0,5,12,7,10,1,15,1,17,10,7,7.2180953,8.076993,8.620285,63.328213,1.5325326,175.75833,17.016191,81.70185,Summer
2020-06-15,0,7,11,11,7,0,13,2,18,9,9,8.49711,13.20774,10.136472,59.292442,1.5543753,185.27654,17.274488,76.865776,Summer
2020-06-16,0,6,11,12,5,1,12,0,17,11,6,9.807725,11.917264,11.214585,63.81078,1.5455159,197.66447,17.137371,79.31003,Summer
2020-06-17,0,1,15,8,8,2,11,2,16,9,7,9.374144,11.744286,10.631093,66.22798,1.5396216,215.34378,14.942356,86.47374,Summer
2020-06-18,0,1,13,9,5,1,10,1,14,9,5,10.000372,12.139631,11.601319,60.878933,1.7620481,188.21394,15.493663,75.83178,Summer
2020-06-19,0,5,15,12,8,4,11,2,20,15,5,9.540407,12.878683,11.5711775,64.05687,1.6859465,198.36655,15.523659,76.81694,Summer
2020-06-20,0,7,7,10,4,1,11,1,14,7,7,8.884963,12.623106,10.340538,71.969894,1.7296748,197.91814,16.88205,63.135662,Summer
2020-06-21,0,8,15,13,10,5,16,1,23,9,14,6.1728,9.368173,7.500969,75.97185,1.1934959,177.93645,19.798351,48.962032,Summer
2020-06-22,0,6,21,15,12,0,20,3,27,18,9,7.3588276,12.802576,8.812233,77.88164,1.4223112,192.83943,20.941874,49.486927,Summer
2020-06-23,0,7,25,19,13,4,17,3,32,14,18,10.961929,15.141786,13.559196,86.69215,1.6822364,220.36427,21.545822,55.37089,Summer
2020-06-24,0,5,23,20,8,1,22,2,28,15,13,11.916843,12.980106,14.916899,102.36068,1.6163832,217.34264,21.373827,63.781506,Summer
2020-06-25,1,12,21,18,16,1,28,1,34,21,13,12.106423,11.040137,14.49572,100.36946,1.5424275,208.35088,19.72987,74.11261,Summer
2020-06-26,0,5,12,10,7,1,14,0,17,11,6,13.285149,10.302722,15.099672,94.498726,1.4166653,217.4169,20.058336,74.5708,Summer
2020-06-27,0,4,19,16,7,5,13,0,23,14,9,12.220787,12.01809,14.136121,90.22212,1.3276656,226.51521,21.010996,70.04745,Summer
2020-06-28,0,7,16,14,9,4,12,4,23,14,9,11.937074,9.873347,14.842805,84.06975,1.4253666,226.9175,21.883219,63.66937,Summer
2020-06-29,0,5,20,11,14,3,19,1,25,12,13,11.478256,10.806798,14.387987,85.829796,1.8141637,204.8673,22.038944,71.97179,Summer
2020-06-30,1,4,23,16,12,1,24,0,28,12,16,11.664446,10.72752,14.411059,89.33732,1.3858762,213.41977,21.919296,74.77912,Summer
2020-07-01,1,4,17,16,6,3,18,0,22,14,8,10.0912695,11.960267,12.112768,76.376526,1.4327213,226.46,21.326206,80.45327,Summer
2020-07-02,0,8,21,21,8,4,20,3,29,18,11,9.102881,10.237053,10.900754,80.54833,1.3818289,215.99045,21.2277,77.868065,Summer
2020-07-03,0,2,21,13,10,2,12,4,23,15,8,8.581938,9.670109,9.899375,79.699455,1.1824431,211.7907,19.432938,76.812035,Summer
2020-07-04,0,8,11,10,9,2,13,2,19,11,8,6.483584,8.781211,7.834036,75.794136,1.2044191,199.38982,19.682123,72.27164,Summer
2020-07-05,1,3,16,8,12,4,13,1,20,11,9,10.476307,11.147438,11.93143,86.1219,1.4864146,229.10535,21.22388,69.500435,Summer
2020-07-06,0,12,25,28,9,5,27,2,37,20,17,11.037189,11.909374,12.3828745,99.61787,1.5881172,230.96686,22.731047,65.125435,Summer
2020-07-07,0,8,17,10,15,6,17,1,25,14,11,5.96659,7.6244793,8.381425,83.1875,1.3036451,150.91946,19.2529,49.670956,Summer
2020-07-08,0,2,13,5,10,0,13,1,15,11,4,9.3759,12.650668,12.680992,90.94792,1.9389602,187.39915,19.432322,57.83752,Summer
2020-07-09,1,6,23,19,11,2,24,3,30,23,7,14.104159,14.784694,18.860077,110.36153,1.8702483,224.4299,21.234037,62.930557,Summer
2020-07-10,0,4,17,14,7,5,11,2,21,12,9,16.659737,14.470781,21.336205,118.656,1.9386206,245.38203,22.302523,66.21117,Summer
2020-07-11,0,8,18,23,3,4,19,3,26,19,7,8.380736,9.198025,10.139275,81.04907,1.3741883,208.77196,20.536596,74.42209,Summer
2020-07-12,0,3,17,12,8,3,13,1,20,12,8,5.5100975,6.4343696,7.0822043,75.7993,1.2726045,165.86597,19.151379,61.705612,Summer
2020-07-13,0,8,13,11,10,3,13,4,21,13,8,6.7220216,9.338155,8.532384,82.64911,1.5233456,163.61389,19.063494,55.24205,Summer
2020-07-14,0,1,11,9,3,3,9,0,12,7,5,9.153747,11.879239,11.219121,84.77629,1.7066047,179.72559,17.992508,62.89135,Summer
2020-07-15,0,3,20,13,10,2,17,0,23,10,13,11.063034,15.209247,13.535473,79.94513,1.8588709,212.19818,17.754513,72.594284,Summer
2020-07-16,0,5,14,11,8,3,13,0,19,10,9,10.990241,14.525727,12.630511,81.88149,2.0170915,223.65227,18.634472,74.226814,Summer
2020-07-17,0,2,11,8,5,3,10,0,13,10,3,8.0167055,10.218222,9.206042,89.1271,1.5732006,197.99016,19.256098,74.233,Summer
2020-07-18,0,4,21,14,11,2,18,1,25,16,9,6.6592383,7.506105,8.041121,84.397514,1.4688754,171.83377,18.13947,71.633125,Summer
2020-07-19,0,4,14,8,10,3,11,2,18,10,8,8.87354,9.56049,11.119821,89.42998,1.7825494,193.33366,19.458815,68.53247,Summer
2020-07-20,0,4,16,11,9,3,16,0,20,9,11,10.183489,11.24829,12.27355,93.465324,2.0038407,214.37886,21.340302,68.99249,Summer
2020-07-21,0,8,14,18,4,1,16,1,22,13,9,11.059323,11.137414,13.2326565,95.1006,2.0459878,215.92593,21.709536,71.24996,Summer
2020-07-22,1,3,13,7,10,7,6,2,17,8,9,10.683393,11.042225,12.681005,95.06611,1.7852789,213.71973,22.323576,64.754105,Summer
2020-07-23,0,5,22,18,9,2,16,4,27,12,15,10.342109,10.728623,11.6633625,101.6203,1.6808584,218.66791,21.440828,69.9093,Summer
2020-07-24,1,4,17,13,9,2,17,1,22,10,12,7.1386805,13.032657,8.472098,67.336876,1.2229745,193.15549,17.274307,84.71061,Summer
2020-07-25,0,5,15,14,6,4,14,1,20,10,10,9.340125,12.426018,11.193205,68.23275,1.5204439,196.83968,19.316221,64.19887,Summer
2020-07-26,1,7,18,16,10,4,13,1,26,15,11,11.306444,11.05259,13.475903,83.65625,1.7131824,203.70749,20.733887,66.55088,Summer
2020-07-27,0,5,20,10,15,3,18,1,25,16,9,13.563129,12.434267,16.519335,93.28668,1.8357537,205.84271,21.7481,69.746864,Summer
2020-07-28,0,4,21,13,12,2,20,2,25,13,12,15.735145,14.318445,18.379332,99.76139,2.0572066,233.6774,22.910795,69.16979,Summer
2020-07-29,0,4,18,11,11,2,16,1,22,13,9,14.091303,13.121074,17.459736,98.828804,1.8991933,226.72171,23.574223,73.18047,Summer
2020-07-30,0,4,14,11,7,3,12,1,18,12,6,13.533235,13.3231535,16.945122,105.45172,1.7896472,242.45978,24.222887,76.324234,Summer
2020-07-31,0,5,23,18,10,2,21,3,28,18,10,14.001463,15.044305,16.186775,99.01746,1.953899,237.87132,24.957775,65.573494,Summer
2020-08-01,0,7,27,13,21,3,23,6,34,23,11,15.678058,13.441142,18.942455,105.2513,1.8562245,241.41122,25.177864,63.135494,Summer
2020-08-02,0,5,24,16,13,2,22,2,29,19,10,11.784333,6.9166346,13.72336,105.951004,1.3287368,192.75304,22.485613,71.94017,Summer
2020-08-03,0,8,19,12,15,5,19,1,27,20,7,7.5049305,10.832628,8.560411,66.863945,1.4279606,186.11693,17.66293,87.12762,Summer
2020-08-04,0,5,18,18,5,3,16,3,23,10,13,3.018172,9.69778,3.883889,58.09119,1.1107333,129.59525,17.430916,58.09851,Summer
2020-08-05,0,3,12,12,3,2,12,1,15,10,5,6.6253595,12.63281,7.991443,69.80838,1.5316236,157.00731,18.19499,57.24299,Summer
2020-08-06,1,6,11,13,5,2,14,1,18,10,8,12.174876,14.40535,13.810645,86.09163,1.6948217,202.42952,20.02165,67.44314,Summer
2020-08-07,0,3,22,10,15,2,20,1,25,15,10,14.768509,14.986051,16.708084,94.01046,1.6006172,229.3446,21.689068,70.26981,Summer
2020-08-08,0,3,15,11,7,0,10,4,18,12,6,14.226398,13.280653,16.199463,95.75977,1.3915628,224.91913,22.910618,64.03303,Summer
2020-08-09,0,6,19,15,10,2,20,1,25,13,12,14.926098,11.999755,17.261223,99.32918,1.595954,227.93852,23.484463,61.46878,Summer
2020-08-10,0,2,18,11,9,0,16,1,20,11,9,17.679937,11.458405,21.129276,99.48764,1.5675837,227.0598,23.058535,67.1243,Summer
2020-08-11,0,2,21,13,10,3,14,2,23,12,11,19.1169,12.016973,22.32403,96.82026,1.5616708,228.59962,22.872042,67.1222,Summer
2020-08-12,0,4,18,11,11,1,17,3,22,11,11,19.798538,10.923663,22.242525,98.43269,1.4105775,232.32944,22.399588,75.610565,Summer
2020-08-13,0,1,24,17,8,2,20,0,25,11,14,16.387068,10.292301,18.539274,83.19728,1.1685606,220.94017,20.939116,80.0882,Summer
2020-08-14,0,3,19,13,9,5,13,2,22,10,12,15.367013,10.732616,17.75253,73.063156,1.4615946,210.80672,20.881569,76.84792,Summer
2020-08-15,1,7,24,15,17,5,21,2,32,24,8,15.639812,9.174371,18.08355,79.57317,1.5663737,195.0292,21.225155,71.5246,Summer
2020-08-16,0,6,21,16,11,3,21,1,27,16,11,11.860632,9.2644615,13.218372,79.257065,1.4376277,202.28716,20.632559,79.139755,Summer
2020-08-17,0,9,19,14,14,3,16,0,28,13,15,9.59822,9.774962,11.205607,72.212326,1.4496224,198.76762,19.541817,83.43355,Summer
2020-08-18,0,5,22,12,15,4,17,3,27,13,14,10.665691,11.317114,12.388835,67.89516,1.6790468,202.75598,19.309288,78.47184,Summer
2020-08-19,0,1,16,9,8,5,9,0,17,7,10,10.433241,10.236011,11.812206,82.94753,1.556911,198.16295,19.753223,73.71873,Summer
2020-08-20,0,2,18,13,7,1,16,0,20,12,8,14.329864,12.192091,17.269789,85.67108,1.7284443,213.92894,21.318419,76.41178,Summer
2020-08-21,0,5,19,11,13,4,17,2,24,13,11,15.148182,12.668596,18.181784,90.90139,1.7073789,222.02304,22.559978,74.3376,Summer
2020-08-22,0,2,17,7,12,4,13,0,19,12,7,13.399457,11.421133,16.975407,81.94184,1.8026111,209.93594,22.653477,72.38607,Summer
2020-08-23,0,9,22,22,9,4,22,1,31,15,16,9.016275,8.874867,10.530824,72.38923,1.4002672,177.36954,20.614487,69.93757,Summer
2020-08-24,0,3,24,16,11,4,17,2,27,17,10,7.6872735,10.787683,9.072133,68.19155,1.5203515,176.88846,18.969006,74.94797,Summer
2020-08-25,0,2,28,18,12,6,19,2,30,22,8,9.106715,12.082686,10.986484,74.63513,1.4166577,183.3867,19.007355,71.93479,Summer
2020-08-26,0,8,8,10,6,1,14,0,16,10,6,12.960742,14.748523,15.558569,78.718506,1.896711,201.53105,20.4709,73.208435,Summer
2020-08-27,0,4,19,17,6,5,15,3,23,18,5,14.857735,13.395711,17.570488,85.290695,1.7488129,201.76492,20.71344,75.37496,Summer
2020-08-28,0,3,8,4,7,2,7,0,11,7,4,12.356888,12.775973,14.415156,74.83042,1.248958,189.52548,18.69944,88.312935,Summer
2020-08-29,0,2,22,9,15,3,18,0,24,9,15,6.6624875,9.3539095,8.254439,54.411144,1.0814344,157.1915,17.63807,91.10109,Summer
2020-08-30,0,7,17,12,12,2,19,2,24,16,8,4.772315,7.3487754,5.624344,63.45027,1.0546917,160.06105,16.731394,86.390915,Summer
2020-08-31,0,4,15,11,8,1,17,0,19,10,9,7.8077173,13.822303,9.176014,46.569683,1.6411424,182.31464,15.001463,79.214005,Summer
2020-09-01,0,2,18,10,10,4,16,0,20,12,8,11.563583,14.461343,13.374257,54.500328,1.6885016,186.887,15.151033,72.31116,Autumn
2020-09-02,0,2,21,14,9,2,13,3,23,10,13,9.86883,14.732189,11.045626,60.297356,1.5156167,193.72925,14.785589,80.66758,Autumn
2020-09-03,0,6,20,10,16,2,20,2,26,15,11,15.458675,17.165615,17.457619,60.79871,1.6336591,222.50409,15.567706,73.27041,Autumn
2020-09-04,0,2,14,12,4,4,10,1,16,9,7,24.428389,19.475626,27.297462,77.39812,1.7292947,235.53459,17.312796,76.26851,Autumn
2020-09-05,0,2,23,16,9,3,17,2,25,19,6,26.242931,17.396141,29.335833,87.841484,1.7356666,249.64249,18.821169,73.50065,Autumn
2020-09-06,0,9,16,16,9,1,17,2,25,16,9,15.278829,12.412409,17.393185,85.227615,1.6399397,212.7676,17.944765,78.28182,Autumn
2020-09-07,1,5,12,10,8,2,14,1,18,10,8,9.989519,14.882467,11.445305,56.11579,1.1777261,201.86217,16.097885,85.81631,Autumn
2020-09-08,0,4,18,9,13,2,16,1,22,11,11,13.674112,16.591722,15.68264,55.31908,1.6598134,219.42761,17.316402,80.53036,Autumn
2020-09-09,0,6,17,11,12,2,14,4,23,13,10,19.235071,19.36176,21.815533,68.73097,1.7987821,240.45988,18.165983,78.89908,Autumn
2020-09-10,0,3,18,10,11,2,16,2,21,12,9,21.825272,20.346,25.713772,72.8374,1.9704959,259.76102,18.679466,76.9532,Autumn
2020-09-11,0,3,13,10,6,4,11,0,16,7,9,21.373981,20.9702,24.6595,66.80689,1.9758668,256.09967,18.621359,81.70806,Autumn
2020-09-12,0,5,24,19,10,2,21,5,29,13,16,22.09752,17.30206,25.94056,78.093315,1.9262358,265.44363,19.407522,78.55037,Autumn
2020-09-13,0,5,17,12,10,1,16,1,22,19,3,21.533745,14.960456,24.836752,79.562965,1.7423432,268.24542,20.366488,77.169304,Autumn
2020-09-14,0,5,18,15,8,6,15,2,23,13,10,21.64797,18.108305,25.627426,76.029144,1.6516175,267.08838,20.18365,77.87013,Autumn
2020-09-15,0,7,17,18,6,4,15,1,24,9,15,23.37469,19.882444,26.652027,79.80968,1.9607204,255.00969,19.63058,75.87967,Autumn
2020-09-16,0,4,22,17,9,0,21,0,26,11,15,20.298992,20.987862,22.95932,82.772964,2.201193,253.41357,19.99835,74.19231,Autumn
2020-09-17,0,6,11,12,5,2,11,0,17,10,7,18.986385,20.772818,21.52599,80.107635,2.101167,242.35765,19.83757,65.129425,Autumn
2020-09-18,0,8,17,15,10,4,13,3,25,14,11,20.142979,18.917646,23.79655,84.082634,2.0977974,223.77126,19.198467,70.92396,Autumn
2020-09-19,0,1,21,13,9,3,14,1,22,11,11,18.86317,16.247488,23.008907,66.70836,2.0767329,218.0932,17.349,78.742134,Autumn
2020-09-20,0,6,18,14,10,2,19,2,24,20,4,22.710333,16.589132,26.547434,63.4548,2.217899,235.8628,16.542316,81.55498,Autumn
2020-09-21,1,12,15,19,9,6,17,3,28,15,13,21.045984,20.771784,24.213852,53.3677,2.1546593,249.88087,16.358574,84.276436,Autumn
2020-09-22,0,9,16,16,9,3,14,5,25,16,9,13.865582,17.35924,16.321543,50.08073,1.8289928,225.15958,15.441625,90.74145,Autumn
2020-09-23,0,6,15,12,9,2,13,2,21,12,9,11.14977,16.56683,13.151578,49.970318,2.1096797,205.84325,15.390108,88.45121,Autumn
2020-09-24,0,6,9,8,7,1,11,1,15,9,6,13.369211,18.85492,15.178722,40.80814,1.9197652,219.16745,14.768622,91.44755,Autumn
2020-09-25,0,7,23,20,10,7,20,2,30,19,11,4.2307687,11.930412,5.0643578,53.457947,1.4315801,178.21155,12.029426,78.59492,Autumn
2020-09-26,0,2,19,14,7,3,14,2,21,18,3,2.994861,10.338521,4.34696,52.809624,1.2617266,145.20047,10.451465,44.95914,Autumn
